Time [s],Packet ID,Address,Read/Write,Len,DataId,Data,Data sum,ACK/NAK
12.9076675625,3192,21,WR,3,12,01 48 05 > 5A 7F 00 00 C0 17 F2,49,
12.915350125,3210,36,W,1,14,6C,0,N
12.9163475,3211,20,WR,14,31,01 3A 0A 00 00 01 00 00 00 BF 32 08 10 E5 > 5A 5A,14F,
12.9214561875,3213,20,WR,3,16,01 62 09 > 5A 20 38 33 46 20 38 36 46 88 D7,63,
12.9269036875,3215,20,WR,3,18,01 6B 02 > 5A 00 C4 9E,6C,
12.9299168125,3217,20,WR,3,20,01 39 06 > 5A 00 00 00 02 00 00 58,3A,
12.934453625,3219,22,WR,3,22,00 02 03 > 5A 00 00 00 5A,2,
12.9378910625,3221,21,WR,6,24,01 46 02 07 08 08 > 5A 5A,58,
12.948720125,3256,44,W,1,25,88,0,N
12.9498203125,3257,20,WR,5,26,02 00 01 01 42 > 5A 5A,4,
12.9528765625,3259,20,WR,7,27,02 01 03 00 00 00 40 > 5A 5A,6,
12.960632375,3277,3E,W,1,28,7C,0,N
12.9648759375,3294,3E,W,1,28,7C,0,N
12.969096875,3311,44,W,1,25,88,0,N
12.9868314375,3328,18,W,1,11,30,0,N
12.987958,3329,21,WR,3,12,01 48 05 > 5A 7F 00 00 C0 17 F2,49,
12.9955878125,3347,36,W,1,14,6C,0,N
12.996634125,3348,20,WR,14,31,01 3A 0A 00 00 01 00 00 00 BF 32 08 10 E5 > 5A 5A,14F,
13.0017440625,3350,20,WR,3,16,01 62 09 > 5A 20 38 33 46 20 38 36 46 88 D7,63,
13.00669025,3352,20,WR,3,18,01 6B 02 > 5A 00 C4 9E,6C,
13.010238,3354,20,WR,3,20,01 39 06 > 5A 00 00 00 02 00 00 58,3A,
13.0147726875,3356,22,WR,3,22,00 02 03 > 5A 00 00 00 5A,2,
13.0182093125,3358,21,WR,6,24,01 46 02 07 08 08 > 5A 5A,58,
13.0247035,3376,36,W,1,14,6C,0,N
13.0292700625,3393,44,W,1,25,88,0,N
13.03027025,3394,20,WR,5,26,02 00 01 01 42 > 5A 5A,4,
13.0333313125,3396,20,WR,7,27,02 01 03 00 00 00 40 > 5A 5A,6,
13.0406595625,3414,3E,W,1,28,7C,0,N
13.0452455,3431,3E,W,1,28,7C,0,N
13.04955175,3448,44,W,1,25,88,0,N
13.0672866875,3465,18,W,1,11,30,0,N
13.0684143125,3466,21,WR,3,12,01 48 05 > 5A 7F 00 00 C0 17 F2,49,
13.0758763125,3484,36,W,1,14,6C,0,N
13.077090125,3485,20,WR,14,31,01 3A 0A 00 00 01 00 00 00 BF 32 08 10 E5 > 5A 5A,14F,
13.0822001875,3487,20,WR,3,16,01 62 09 > 5A 20 38 33 46 20 38 36 46 88 D7,63,
13.087149,3489,20,WR,3,18,01 6B 02 > 5A 00 C4 9E,6C,
13.09019425,3491,20,WR,3,20,01 39 06 > 5A 00 00 00 02 00 00 58,3A,
13.0949226875,3493,22,WR,3,22,00 02 03 > 5A 00 00 00 5A,2,
13.0983626875,3495,21,WR,6,24,01 46 02 07 08 08 > 5A 5A,58,
13.1048613125,3513,36,W,1,14,6C,0,N
13.10952,3530,44,W,1,25,88,0,N
13.1106898125,3531,20,WR,5,26,02 00 01 01 42 > 5A 5A,4,
13.1137476875,3533,20,WR,7,27,02 01 03 00 00 00 40 > 5A 5A,6,
13.12110225,3551,3E,W,1,28,7C,0,N
13.125252125,3568,3E,W,1,28,7C,0,N
13.1299675,3585,44,W,1,25,88,0,N
13.14770825,3602,18,W,1,11,30,0,N
13.148820125,3603,21,WR,3,12,01 48 05 > 5A 7F 00 00 C0 17 F2,49,
13.15602075,3621,36,W,1,14,6C,0,N
13.157026375,3622,20,WR,14,31,01 3A 0A 00 00 01 00 00 00 BF 32 08 10 E5 > 5A 5A,14F,
13.16211625,3624,20,WR,3,16,01 62 09 > 5A 20 38 33 46 20 38 36 46 88 D7,63,
13.1670678125,3626,20,WR,3,18,01 6B 02 > 5A 00 C4 9E,6C,
13.1701165,3628,20,WR,3,20,01 39 06 > 5A 00 00 00 02 00 00 58,3A,
13.1746385,3630,22,WR,3,22,00 02 03 > 5A 00 00 00 5A,2,
13.1782794375,3632,21,WR,6,24,01 46 02 07 08 08 > 5A 5A,58,
13.184745125,3650,36,W,1,14,6C,0,N
13.1890008125,3667,44,W,1,25,88,0,N
13.1901411875,3668,20,WR,5,26,02 00 01 01 42 > 5A 5A,4,
13.1936686875,3670,20,WR,7,27,02 01 03 00 00 00 40 > 5A 5A,6,
13.2009984375,3688,3E,W,1,28,7C,0,N
13.20517625,3705,3E,W,1,28,7C,0,N
13.2096339375,3722,44,W,1,25,88,0,N
13.228074625,3739,18,W,1,11,30,0,N
13.2292660625,3740,21,WR,3,12,01 48 05 > 5A 7F 00 00 C0 17 F2,49,
13.2365108125,3758,36,W,1,14,6C,0,N
13.2374736875,3759,20,WR,14,31,01 3A 0A 00 00 01 00 00 00 BF 32 08 10 E5 > 5A 5A,14F,
13.243051875,3761,20,WR,3,16,01 62 09 > 5A 20 38 33 46 20 38 36 46 88 D7,63,
13.2480305625,3763,20,WR,3,18,01 6B 02 > 5A 00 C4 9E,6C,
13.2510449375,3765,20,WR,3,20,01 39 06 > 5A 00 00 00 02 00 00 58,3A,
13.255606375,3767,22,WR,3,22,00 02 03 > 5A 00 00 00 5A,2,
13.2590111875,3769,21,WR,6,24,01 46 02 07 08 08 > 5A 5A,58,
13.26602325,3787,36,W,1,14,6C,0,N
13.27027475,3804,44,W,1,25,88,0,N
13.2713948125,3805,20,WR,5,26,02 00 01 01 42 > 5A 5A,4,
13.2744465,3807,20,WR,7,27,02 01 03 00 00 00 40 > 5A 5A,6,
13.281724375,3825,3E,W,1,28,7C,0,N
13.28590225,3842,3E,W,1,28,7C,0,N
13.290127,3859,44,W,1,25,88,0,N
13.307623625,3876,18,W,1,11,30,0,N
13.308739625,3877,21,WR,3,12,01 48 05 > 5A 7F 00 00 C0 17 F2,49,
13.316196625,3895,36,W,1,14,6C,0,N
13.3172016875,3896,20,WR,14,31,01 3A 0A 00 00 01 00 00 00 BF 32 08 10 E5 > 5A 5A,14F,
13.3223105625,3898,20,WR,3,16,01 62 09 > 5A 20 38 33 46 20 38 36 46 88 D7,63,
13.327177125,3900,20,WR,3,18,01 6B 02 > 5A 00 C4 9E,6C,
13.3302245625,3902,20,WR,3,20,01 39 06 > 5A 00 00 00 02 00 00 58,3A,
13.334756625,3904,22,WR,3,22,00 02 03 > 5A 00 00 00 5A,2,
13.3381951875,3906,21,WR,6,24,01 46 02 07 08 08 > 5A 5A,58,
13.3449603125,3924,36,W,1,14,6C,0,N
13.349106,3941,44,W,1,25,88,0,N
13.3502465,3942,20,WR,5,26,02 00 01 01 42 > 5A 5A,4,
13.3532736875,3944,20,WR,7,27,02 01 03 00 00 00 40 > 5A 5A,6,
13.3610245,3962,3E,W,1,28,7C,0,N
13.365282625,3979,3E,W,1,28,7C,0,N
13.3695135,3996,44,W,1,25,88,0,N
13.387752125,4013,18,W,1,11,30,0,N
13.3888784375,4014,21,WR,3,12,01 48 05 > 5A 7F 00 00 C0 17 F2,49,
13.3965580625,4032,36,W,1,14,6C,0,N
13.39755425,4033,20,WR,14,31,01 3A 0A 00 00 01 00 00 00 BF 32 08 10 E5 > 5A 5A,14F,
13.402664125,4035,20,WR,3,16,01 62 09 > 5A 20 38 33 46 20 38 36 46 88 D7,63,
13.407609125,4037,20,WR,3,18,01 6B 02 > 5A 00 C4 9E,6C,
13.4108558125,4039,20,WR,3,20,01 39 06 > 5A 00 00 00 02 00 00 58,3A,
13.415388125,4041,22,WR,3,22,00 02 03 > 5A 00 00 00 5A,2,
13.4188261875,4043,21,WR,6,24,01 46 02 07 08 08 > 5A 5A,58,
13.4253021875,4061,36,W,1,14,6C,0,N
13.4300329375,4078,44,W,1,25,88,0,N
13.4311536875,4079,20,WR,5,26,02 00 01 01 42 > 5A 5A,4,
13.434211375,4081,20,WR,7,27,02 01 03 00 00 00 40 > 5A 5A,6,
13.4415596875,4099,3E,W,1,28,7C,0,N
13.446050125,4116,3E,W,1,28,7C,0,N
13.4501654375,4133,44,W,1,25,88,0,N
13.4681406875,4150,18,W,1,11,30,0,N
13.4692670625,4151,21,WR,3,12,01 48 05 > 5A 7F 00 00 C0 17 F2,49,
13.4766869375,4169,36,W,1,14,6C,0,N
13.4777244375,4170,20,WR,14,31,01 3A 0A 00 00 01 00 00 00 BF 32 08 10 E5 > 5A 5A,14F,
13.4828345625,4172,20,WR,3,16,01 62 09 > 5A 20 38 33 46 20 38 36 46 88 D7,63,
13.4877845625,4174,20,WR,3,18,01 6B 02 > 5A 00 C4 9E,6C,
13.4908231875,4176,20,WR,3,20,01 39 06 > 5A 00 00 00 02 00 00 58,3A,
13.49554775,4178,22,WR,3,22,00 02 03 > 5A 00 00 00 5A,2,
13.498988,4180,21,WR,6,24,01 46 02 07 08 08 > 5A 5A,58,
13.50545625,4198,36,W,1,14,6C,0,N
13.510138625,4215,44,W,1,25,88,0,N
13.5113136875,4216,20,WR,5,26,02 00 01 01 42 > 5A 5A,4,
13.5143708125,4218,20,WR,7,27,02 01 03 00 00 00 40 > 5A 5A,6,
13.5217283125,4236,3E,W,1,28,7C,0,N
13.526226375,4253,3E,W,1,28,7C,0,N
13.530330125,4270,44,W,1,25,88,0,N
13.5485624375,4287,18,W,1,11,30,0,N
13.549683,4288,21,WR,3,12,01 48 05 > 5A 7F 00 00 C0 17 F2,49,
13.556901375,4306,36,W,1,14,6C,0,N
13.5578915,4307,20,WR,14,31,01 3A 0A 00 00 01 00 00 00 BF 32 08 10 E5 > 5A 5A,14F,
13.5632015,4309,20,WR,3,16,01 62 09 > 5A 20 38 33 46 20 38 36 46 88 D7,63,
13.5681505,4311,20,WR,3,18,01 6B 02 > 5A 00 C4 9E,6C,
13.571198875,4313,20,WR,3,20,01 39 06 > 5A 00 00 00 02 00 00 58,3A,
13.576133375,4315,22,WR,3,22,00 02 03 > 5A 00 00 00 5A,2,
13.57937075,4317,21,WR,6,24,01 46 02 07 08 08 > 5A 5A,58,
13.58583625,4335,36,W,1,14,6C,0,N
13.5900905,4352,44,W,1,25,88,0,N
13.591225625,4353,20,WR,5,26,02 00 01 01 42 > 5A 5A,4,
13.594193625,4355,20,WR,7,27,02 01 03 00 00 00 40 > 5A 5A,6,
13.6015461875,4373,3E,W,1,28,7C,0,N
13.6057278125,4390,3E,W,1,28,7C,0,N
13.610327,4407,44,W,1,25,88,0,N
13.62933675,4424,18,W,1,11,30,0,N
13.6305225,4425,21,WR,3,12,01 48 05 > 5A 7F 00 00 C0 17 F2,49,
13.6377514375,4443,36,W,1,14,6C,0,N
13.6387343125,4444,20,WR,14,31,01 3A 0A 00 00 01 00 00 00 BF 32 08 10 E5 > 5A 5A,14F,
13.6440383125,4446,20,WR,3,16,01 62 09 > 5A 20 38 33 46 20 38 36 46 88 D7,63,
13.6490166875,4448,20,WR,3,18,01 6B 02 > 5A 00 C4 9E,6C,
13.652035,4450,20,WR,3,20,01 39 06 > 5A 00 00 00 02 00 00 58,3A,
13.6565675,4452,22,WR,3,22,00 02 03 > 5A 00 00 00 5A,2,
13.6604668125,4454,21,WR,6,24,01 46 02 07 08 08 > 5A 5A,58,
13.666964375,4472,36,W,1,14,6C,0,N
13.6712136875,4489,44,W,1,25,88,0,N
13.6723288125,4490,20,WR,5,26,02 00 01 01 42 > 5A 5A,4,
13.6753806875,4492,20,WR,7,27,02 01 03 00 00 00 40 > 5A 5A,6,
13.682668875,4510,3E,W,1,28,7C,0,N
13.686822625,4527,3E,W,1,28,7C,0,N
13.6910681875,4544,44,W,1,25,88,0,N
13.7096850625,4561,18,W,1,11,30,0,N
13.7108905,4562,21,WR,3,12,01 48 05 > 5A 7F 00 00 C0 17 F2,49,
13.7181070625,4580,36,W,1,14,6C,0,N
13.7191215,4581,20,WR,14,31,01 3A 0A 00 00 01 00 00 00 BF 32 08 10 E5 > 5A 5A,14F,
13.7242046875,4583,20,WR,3,16,01 62 09 > 5A 20 38 33 46 20 38 36 46 88 D7,63,
13.7293856875,4585,20,WR,3,18,01 6B 02 > 5A 00 C4 9E,6C,
13.732399875,4587,20,WR,3,20,01 39 06 > 5A 00 00 00 02 00 00 58,3A,
13.736931125,4589,22,WR,3,22,00 02 03 > 5A 00 00 00 5A,2,
13.740369625,4591,21,WR,6,24,01 46 02 07 08 08 > 5A 5A,58,
13.74733275,4609,36,W,1,14,6C,0,N
13.751579125,4626,44,W,1,25,88,0,N
13.7526991875,4627,20,WR,5,26,02 00 01 01 42 > 5A 5A,4,
13.755755625,4629,20,WR,7,27,02 01 03 00 00 00 40 > 5A 5A,6,
13.7635735,4647,3E,W,1,28,7C,0,N
13.767778875,4664,3E,W,1,28,7C,0,N
13.7719779375,4681,44,W,1,25,88,0,N
13.7894601875,4698,18,W,1,11,30,0,N
13.790581875,4699,21,WR,3,12,01 48 05 > 5A 7F 00 00 C0 17 F2,49,
13.7982675,4717,36,W,1,14,6C,0,N
13.799259125,4718,20,WR,14,31,01 3A 0A 00 00 01 00 00 00 BF 32 08 10 E5 > 5A 5A,14F,
13.80436775,4720,20,WR,3,16,01 62 09 > 5A 20 38 33 46 20 38 36 46 88 D7,63,
13.8098118125,4722,20,WR,3,18,01 6B 02 > 5A 00 C4 9E,6C,
13.812831875,4724,20,WR,3,20,01 39 06 > 5A 00 00 00 02 00 00 58,3A,
13.81736325,4726,22,WR,3,22,00 02 03 > 5A 00 00 00 5A,2,
13.8208024375,4728,21,WR,6,24,01 46 02 07 08 08 > 5A 5A,58,
13.8276293125,4746,36,W,1,14,6C,0,N
13.831731625,4763,44,W,1,25,88,0,N
13.8328468125,4764,20,WR,5,26,02 00 01 01 42 > 5A 5A,4,
13.83590825,4766,20,WR,7,27,02 01 03 00 00 00 40 > 5A 5A,6,
13.8436295,4784,3E,W,1,28,7C,0,N
13.8479068125,4801,3E,W,1,28,7C,0,N
13.8521288125,4818,44,W,1,25,88,0,N
13.8696318125,4835,18,W,1,11,30,0,N
13.8707585,4836,21,WR,3,12,01 48 05 > 5A 7F 00 00 C0 17 F2,49,
13.8783838125,4854,36,W,1,14,6C,0,N
13.8794295625,4855,20,WR,14,31,01 3A 0A 00 00 01 00 00 00 BF 32 08 10 E5 > 5A 5A,14F,
13.8845400625,4857,20,WR,3,16,01 62 09 > 5A 20 38 33 46 20 38 36 46 88 D7,63,
13.889489625,4859,20,WR,3,18,01 6B 02 > 5A 00 C4 9E,6C,
13.8930035625,4861,20,WR,3,20,01 39 06 > 5A 00 00 00 02 00 00 58,3A,
13.8975355625,4863,22,WR,3,22,00 02 03 > 5A 00 00 00 5A,2,
13.9009720625,4865,21,WR,6,24,01 46 02 07 08 08 > 5A 5A,58,
13.9074665625,4883,36,W,1,14,6C,0,N
13.9120239375,4900,44,W,1,25,88,0,N
13.9130343125,4901,20,WR,5,26,02 00 01 01 42 > 5A 5A,4,
13.916091125,4903,20,WR,7,27,02 01 03 00 00 00 40 > 5A 5A,6,
13.92344575,4921,3E,W,1,28,7C,0,N
13.9280185625,4938,3E,W,1,28,7C,0,N
13.93234525,4955,44,W,1,25,88,0,N
13.950039625,4972,18,W,1,11,30,0,N
13.951166125,4973,21,WR,3,12,01 48 05 > 5A 7F 00 00 C0 17 F2,49,
13.9583776875,4991,36,W,1,14,6C,0,N
13.9598436875,4992,20,WR,14,31,01 3A 0A 00 00 01 00 00 00 BF 32 08 10 E5 > 5A 5A,14F,
13.9649518125,4994,20,WR,3,16,01 62 09 > 5A 20 38 33 46 20 38 36 46 88 D7,63,
13.96990025,4996,20,WR,3,18,01 6B 02 > 5A 00 C4 9E,6C,
13.9729460625,4998,20,WR,3,20,01 39 06 > 5A 00 00 00 02 00 00 58,3A,
13.977677625,5000,22,WR,3,22,00 02 03 > 5A 00 00 00 5A,2,
13.9811135,5002,21,WR,6,24,01 46 02 07 08 08 > 5A 5A,58,
13.987576875,5020,36,W,1,14,6C,0,N
13.99183025,5037,44,W,1,25,88,0,N
13.9934368125,5038,20,WR,5,26,02 00 01 01 42 > 5A 5A,4,
13.9964936875,5040,20,WR,7,27,02 01 03 00 00 00 40 > 5A 5A,6,
14.0038234375,5058,3E,W,1,28,7C,0,N
14.00803425,5075,3E,W,1,28,7C,0,N
14.0126091875,5092,44,W,1,25,88,0,N
14.0304741875,5109,18,W,1,11,30,0,N
14.0316006875,5110,21,WR,3,12,01 48 05 > 5A 7F 00 00 C0 17 F2,49,
14.0388123125,5128,36,W,1,14,6C,0,N
14.0398064375,5129,20,WR,14,31,01 3A 0A 00 00 01 00 00 00 BF 32 08 10 E5 > 5A 5A,14F,
14.04511625,5131,20,WR,3,16,01 62 09 > 5A 20 38 33 46 20 38 36 46 88 D7,63,
14.0500653125,5133,20,WR,3,18,01 6B 02 > 5A 00 C4 9E,6C,
14.053113875,5135,20,WR,3,20,01 39 06 > 5A 00 00 00 02 00 00 58,3A,
14.057636,5137,22,WR,3,22,00 02 03 > 5A 00 00 00 5A,2,
14.0612966875,5139,21,WR,6,24,01 46 02 07 08 08 > 5A 5A,58,
14.067744375,5157,36,W,1,14,6C,0,N
14.072013875,5174,44,W,1,25,88,0,N
14.0731408125,5175,20,WR,5,26,02 00 01 01 42 > 5A 5A,4,
14.076668,5177,20,WR,7,27,02 01 03 00 00 00 40 > 5A 5A,6,
14.0840210625,5195,3E,W,1,28,7C,0,N
14.0882063125,5212,3E,W,1,28,7C,0,N
14.092846,5229,44,W,1,25,88,0,N
14.11104175,5246,18,W,1,11,30,0,N
14.1122276875,5247,21,WR,3,12,01 48 05 > 5A 7F 00 00 C0 17 F2,49,
14.1194474375,5265,36,W,1,14,6C,0,N
14.120438625,5266,20,WR,14,31,01 3A 0A 00 00 01 00 00 00 BF 32 08 10 E5 > 5A 5A,14F,
14.1255413125,5268,20,WR,3,16,01 62 09 > 5A 20 38 33 46 20 38 36 46 88 D7,63,
14.1307314375,5270,20,WR,3,18,01 6B 02 > 5A 00 C4 9E,6C,
14.1337518125,5272,20,WR,3,20,01 39 06 > 5A 00 00 00 02 00 00 58,3A,
14.1382838125,5274,22,WR,3,22,00 02 03 > 5A 00 00 00 5A,2,
14.1417130625,5276,21,WR,6,24,01 46 02 07 08 08 > 5A 5A,58,
14.1487316875,5294,36,W,1,14,6C,0,N
14.1529794375,5311,44,W,1,25,88,0,N
14.1541,5312,20,WR,5,26,02 00 01 01 42 > 5A 5A,4,
14.15714825,5314,20,WR,7,27,02 01 03 00 00 00 40 > 5A 5A,6,
14.1646755625,5332,3E,W,1,28,7C,0,N
14.168905375,5349,3E,W,1,28,7C,0,N
14.1731025,5366,44,W,1,25,88,0,N
14.1910884375,5383,18,W,1,11,30,0,N
14.1922105,5384,21,WR,3,12,01 48 05 > 5A 7F 00 00 C0 17 F2,49,
14.1998996875,5402,36,W,1,14,6C,0,N
14.2008908125,5403,20,WR,14,31,01 3A 0A 00 00 01 00 00 00 BF 32 08 10 E5 > 5A 5A,14F,
14.205999125,5405,20,WR,3,16,01 62 09 > 5A 20 38 33 46 20 38 36 46 88 D7,63,
14.2108758125,5407,20,WR,3,18,01 6B 02 > 5A 00 C4 9E,6C,
14.2139246875,5409,20,WR,3,20,01 39 06 > 5A 00 00 00 02 00 00 58,3A,
14.2184556875,5411,22,WR,3,22,00 02 03 > 5A 00 00 00 5A,2,
14.2218895,5413,21,WR,6,24,01 46 02 07 08 08 > 5A 5A,58,
14.232673875,5448,44,W,1,25,88,0,N
14.2338186875,5449,20,WR,5,26,02 00 01 01 42 > 5A 5A,4,
14.23684575,5451,20,WR,7,27,02 01 03 00 00 00 40 > 5A 5A,6,
14.2446055625,5469,3E,W,1,28,7C,0,N
14.2488536875,5486,3E,W,1,28,7C,0,N
14.2530756875,5503,44,W,1,25,88,0,N
14.2715645,5520,18,W,1,11,30,0,N
14.2726858125,5521,21,WR,3,12,01 48 05 > 5A 7F 00 00 C0 17 F2,49,
14.280102625,5539,36,W,1,14,6C,0,N
14.2810943125,5540,20,WR,14,31,01 3A 0A 00 00 01 00 00 00 BF 32 08 10 E5 > 5A 5A,14F,
14.2862041875,5542,20,WR,3,16,01 62 09 > 5A 20 38 33 46 20 38 36 46 88 D7,63,
14.2911481875,5544,20,WR,3,18,01 6B 02 > 5A 00 C4 9E,6C,
14.294126625,5546,20,WR,3,20,01 39 06 > 5A 00 00 00 02 00 00 58,3A,
14.298658625,5548,22,WR,3,22,00 02 03 > 5A 00 00 00 5A,2,
14.3020966875,5550,21,WR,6,24,01 46 02 07 08 08 > 5A 5A,58,
14.3085575,5568,36,W,1,14,6C,0,N
14.31328225,5585,44,W,1,25,88,0,N
14.3144223125,5586,20,WR,5,26,02 00 01 01 42 > 5A 5A,4,
14.317448875,5588,20,WR,7,27,02 01 03 00 00 00 40 > 5A 5A,6,
14.324799,5606,3E,W,1,28,7C,0,N
14.3293996875,5623,3E,W,1,28,7C,0,N
14.3337024375,5640,44,W,1,25,88,0,N
14.3516830625,5657,18,W,1,11,30,0,N
14.3528106875,5658,21,WR,3,12,01 48 05 > 5A 7F 00 00 C0 17 F2,49,
14.3604343125,5676,36,W,1,14,6C,0,N
14.361486125,5677,20,WR,14,31,01 3A 0A 00 00 01 00 00 00 BF 32 08 10 E5 > 5A 5A,14F,
14.366593375,5679,20,WR,3,16,01 62 09 > 5A 20 38 33 46 20 38 36 46 88 D7,63,
14.371542625,5681,20,WR,3,18,01 6B 02 > 5A 00 C4 9E,6C,
14.374586625,5683,20,WR,3,20,01 39 06 > 5A 00 00 00 02 00 00 58,3A,
14.3790480625,5685,22,WR,3,22,00 02 03 > 5A 00 00 00 5A,2,
14.382488125,5687,21,WR,6,24,01 46 02 07 08 08 > 5A 5A,58,
14.388952125,5705,36,W,1,14,6C,0,N
14.393542625,5722,44,W,1,25,88,0,N
14.3948130625,5723,20,WR,5,26,02 00 01 01 42 > 5A 5A,4,
14.3978406875,5725,20,WR,7,27,02 01 03 00 00 00 40 > 5A 5A,6,
14.4051944375,5743,3E,W,1,28,7C,0,N
14.40979375,5760,3E,W,1,28,7C,0,N
14.4140888125,5777,44,W,1,25,88,0,N
14.43232875,5794,18,W,1,11,30,0,N
14.4334461875,5795,21,WR,3,12,01 48 05 > 5A 7F 00 00 C0 17 F2,49,
14.4406559375,5813,36,W,1,14,6C,0,N
14.4416491875,5814,20,WR,14,31,01 3A 0A 00 00 01 00 00 00 BF 32 08 10 E5 > 5A 5A,14F,
14.446959625,5816,20,WR,3,16,01 62 09 > 5A 20 38 33 46 20 38 36 46 88 D7,63,
14.451904625,5818,20,WR,3,18,01 6B 02 > 5A 00 C4 9E,6C,
14.454953625,5820,20,WR,3,20,01 39 06 > 5A 00 00 00 02 00 00 58,3A,
14.45995525,5822,22,WR,3,22,00 02 03 > 5A 00 00 00 5A,2,
14.4633913125,5824,21,WR,6,24,01 46 02 07 08 08 > 5A 5A,58,
14.4698860625,5842,36,W,1,14,6C,0,N
14.4741524375,5859,44,W,1,25,88,0,N
14.4752426875,5860,20,WR,5,26,02 00 01 01 42 > 5A 5A,4,
14.4782046875,5862,20,WR,7,27,02 01 03 00 00 00 40 > 5A 5A,6,
14.485556875,5880,3E,W,1,28,7C,0,N
14.4897683125,5897,3E,W,1,28,7C,0,N
14.494379625,5914,44,W,1,25,88,0,N
14.5131906875,5931,18,W,1,11,30,0,N
14.5143014375,5932,21,WR,3,12,01 48 05 > 5A 7F 00 00 C0 17 F2,49,
14.521517,5950,36,W,1,14,6C,0,N
14.5225100625,5951,20,WR,14,31,01 3A 0A 00 00 01 00 00 00 BF 32 08 10 E5 > 5A 5A,14F,
14.5278143125,5953,20,WR,3,16,01 62 09 > 5A 20 38 33 46 20 38 36 46 88 D7,63,
14.5327926875,5955,20,WR,3,18,01 6B 02 > 5A 00 C4 9E,6C,
14.5358129375,5957,20,WR,3,20,01 39 06 > 5A 00 00 00 02 00 00 58,3A,
14.540339875,5959,22,WR,3,22,00 02 03 > 5A 00 00 00 5A,2,
14.5442485625,5961,21,WR,6,24,01 46 02 07 08 08 > 5A 5A,58,
14.5507331875,5979,36,W,1,14,6C,0,N
14.554993125,5996,44,W,1,25,88,0,N
14.556103625,5997,20,WR,5,26,02 00 01 01 42 > 5A 5A,4,
14.5596309375,5999,20,WR,7,27,02 01 03 00 00 00 40 > 5A 5A,6,
14.5669843125,6017,3E,W,1,28,7C,0,N
14.571152375,6034,3E,W,1,28,7C,0,N
14.5753825,6051,44,W,1,25,88,0,N
14.5932800625,6068,18,W,1,11,30,0,N
14.59446225,6069,21,WR,3,12,01 48 05 > 5A 7F 00 00 C0 17 F2,49,
14.6016785,6087,36,W,1,14,6C,0,N
14.6026696875,6088,20,WR,14,31,01 3A 0A 00 00 01 00 00 00 BF 32 08 10 E5 > 5A 5A,14F,
14.6077730625,6090,20,WR,3,16,01 62 09 > 5A 20 38 33 46 20 38 36 46 88 D7,63,
14.61265475,6092,20,WR,3,18,01 6B 02 > 5A 00 C4 9E,6C,
14.615698625,6094,20,WR,3,20,01 39 06 > 5A 00 00 00 02 00 00 58,3A,
14.6202299375,6096,22,WR,3,22,00 02 03 > 5A 00 00 00 5A,2,
14.6236658125,6098,21,WR,6,24,01 46 02 07 08 08 > 5A 5A,58,
14.6306050625,6116,36,W,1,14,6C,0,N
14.6348761875,6133,44,W,1,25,88,0,N
14.6359975,6134,20,WR,5,26,02 00 01 01 42 > 5A 5A,4,
14.6390551875,6136,20,WR,7,27,02 01 03 00 00 00 40 > 5A 5A,6,
14.6469025,6154,3E,W,1,28,7C,0,N
14.65105575,6171,3E,W,1,28,7C,0,N
14.6552785,6188,44,W,1,25,88,0,N
14.673262625,6205,18,W,1,11,30,0,N
14.6743786875,6206,21,WR,3,12,01 48 05 > 5A 7F 00 00 C0 17 F2,49,
14.6820711875,6224,36,W,1,14,6C,0,N
14.6830681875,6225,20,WR,14,31,01 3A 0A 00 00 01 00 00 00 BF 32 08 10 E5 > 5A 5A,14F,
14.6881766875,6227,20,WR,3,16,01 62 09 > 5A 20 38 33 46 20 38 36 46 88 D7,63,
14.69335275,6229,20,WR,3,18,01 6B 02 > 5A 00 C4 9E,6C,
14.696372625,6231,20,WR,3,20,01 39 06 > 5A 00 00 00 02 00 00 58,3A,
14.70090425,6233,22,WR,3,22,00 02 03 > 5A 00 00 00 5A,2,
14.7043424375,6235,21,WR,6,24,01 46 02 07 08 08 > 5A 5A,58,
14.715154125,6270,44,W,1,25,88,0,N
14.7162690625,6271,20,WR,5,26,02 00 01 01 42 > 5A 5A,4,
14.7193466875,6273,20,WR,7,27,02 01 03 00 00 00 40 > 5A 5A,6,
14.727055625,6291,3E,W,1,28,7C,0,N
14.7313275625,6308,3E,W,1,28,7C,0,N
14.7355485,6325,44,W,1,25,88,0,N
14.753275875,6342,18,W,1,11,30,0,N
14.7544026875,6343,21,WR,3,12,01 48 05 > 5A 7F 00 00 C0 17 F2,49,
14.762053125,6361,36,W,1,14,6C,0,N
14.763076375,6362,20,WR,14,31,01 3A 0A 00 00 01 00 00 00 BF 32 08 10 E5 > 5A 5A,14F,
14.7681846875,6364,20,WR,3,16,01 62 09 > 5A 20 38 33 46 20 38 36 46 88 D7,63,
14.77313325,6366,20,WR,3,18,01 6B 02 > 5A 00 C4 9E,6C,
14.77664675,6368,20,WR,3,20,01 39 06 > 5A 00 00 00 02 00 00 58,3A,
14.7811790625,6370,22,WR,3,22,00 02 03 > 5A 00 00 00 5A,2,
14.784618,6372,21,WR,6,24,01 46 02 07 08 08 > 5A 5A,58,
14.7910815,6390,36,W,1,14,6C,0,N
14.7956166875,6407,44,W,1,25,88,0,N
14.7966765,6408,20,WR,5,26,02 00 01 01 42 > 5A 5A,4,
